2024-07-17 18:59:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-17 19:33:00 |              __main__ |    DEBUG | Time taken for patient AGORL_P11 : 3.20 minutes.
2024-07-17 19:33:00 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:33:00 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P12 -----------------------------------
2024-07-17 19:33:00 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P12...
2024-07-17 19:33:03 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P12 separated successfully in 2.33 seconds
2024-07-17 19:33:03 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P12...
2024-07-17 19:33:03 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P12 created successfully in 0.11 seconds
2024-07-17 19:33:03 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P12...
2024-07-17 19:33:06 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P12 converted successfully in 2.96 seconds
2024-07-17 19:33:06 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P12...
2024-07-17 19:34:36 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P12 ran successfully in 90.31 seconds
2024-07-17 19:34:36 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P12...
2024-07-17 19:35:08 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P12 ran successfully in 32.36 seconds
2024-07-17 19:35:08 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P12...
2024-07-17 19:35:08 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P12 created successfully in 0.00 seconds
2024-07-17 19:35:08 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P12
2024-07-17 19:36:04 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P12 created successfully in 56.08 seconds
2024-07-17 19:36:04 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P12...
2024-07-17 19:36:23 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P12 : 8
2024-07-17 19:36:23 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P12 filtered successfully in 18.87 seconds
2024-07-17 19:36:23 |              __main__ |    DEBUG | Time taken for patient AGORL_P12 : 3.38 minutes.
2024-07-17 19:36:23 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:36:23 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P13 -----------------------------------
2024-07-17 19:36:23 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P13...
2024-07-17 19:36:25 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P13 separated successfully in 2.10 seconds
2024-07-17 19:36:25 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P13...
2024-07-17 19:36:25 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P13 created successfully in 0.12 seconds
2024-07-17 19:36:25 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P13...
2024-07-17 19:36:29 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P13 converted successfully in 3.03 seconds
2024-07-17 19:36:29 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P13...
2024-07-17 19:38:04 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P13 ran successfully in 95.20 seconds
2024-07-17 19:38:04 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P13...
2024-07-17 19:38:37 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P13 ran successfully in 33.28 seconds
2024-07-17 19:38:37 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P13...
2024-07-17 19:38:37 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P13 created successfully in 0.00 seconds
2024-07-17 19:38:37 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P13
2024-07-17 19:39:37 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P13 created successfully in 60.19 seconds
2024-07-17 19:39:37 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P13...
2024-07-17 19:39:48 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P13 : 6
2024-07-17 19:39:48 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P13 filtered successfully in 10.51 seconds
2024-07-17 19:39:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P13 : 3.41 minutes.
2024-07-17 19:39:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:39:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P14 -----------------------------------
2024-07-17 19:39:48 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P14...
2024-07-17 19:39:52 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P14 separated successfully in 4.18 seconds
2024-07-17 19:39:52 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P14...
2024-07-17 19:39:52 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P14 created successfully in 0.12 seconds
2024-07-17 19:39:52 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P14...
2024-07-17 19:39:55 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P14 converted successfully in 2.96 seconds
2024-07-17 19:39:55 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P14...
2024-07-17 19:41:25 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P14 ran successfully in 90.38 seconds
2024-07-17 19:41:25 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P14...
2024-07-17 19:41:57 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P14 ran successfully in 31.75 seconds
2024-07-17 19:41:57 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P14...
2024-07-17 19:41:57 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P14 created successfully in 0.00 seconds
2024-07-17 19:41:57 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P14
2024-07-17 19:42:54 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P14 created successfully in 56.46 seconds
2024-07-17 19:42:54 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P14...
2024-07-17 19:43:13 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P14 : 7
2024-07-17 19:43:13 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P14 filtered successfully in 19.59 seconds
2024-07-17 19:43:13 |              __main__ |    DEBUG | Time taken for patient AGORL_P14 : 3.42 minutes.
2024-07-17 19:43:13 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:43:13 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P15 -----------------------------------
2024-07-17 19:43:13 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P15...
2024-07-17 19:43:15 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P15 separated successfully in 1.47 seconds
2024-07-17 19:43:15 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P15...
2024-07-17 19:43:15 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P15 created successfully in 0.12 seconds
2024-07-17 19:43:15 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P15...
2024-07-17 19:43:18 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P15 converted successfully in 3.04 seconds
2024-07-17 19:43:18 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P15...
2024-07-17 19:44:51 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P15 ran successfully in 93.45 seconds
2024-07-17 19:44:51 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P15...
2024-07-17 19:45:24 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P15 ran successfully in 33.02 seconds
2024-07-17 19:45:24 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P15...
2024-07-17 19:45:24 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P15 created successfully in 0.00 seconds
2024-07-17 19:45:24 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P15
2024-07-17 19:46:23 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P15 created successfully in 58.37 seconds
2024-07-17 19:46:23 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P15...
2024-07-17 19:46:42 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P15 : 7
2024-07-17 19:46:42 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P15 filtered successfully in 19.39 seconds
2024-07-17 19:46:42 |              __main__ |    DEBUG | Time taken for patient AGORL_P15 : 3.48 minutes.
2024-07-17 19:46:42 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:46:42 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P16 -----------------------------------
2024-07-17 19:46:42 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P16...
2024-07-17 19:46:44 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P16 separated successfully in 2.13 seconds
2024-07-17 19:46:44 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P16...
2024-07-17 19:46:44 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P16 created successfully in 0.12 seconds
2024-07-17 19:46:44 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P16...
2024-07-17 19:46:47 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P16 converted successfully in 3.05 seconds
2024-07-17 19:46:47 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P16...
2024-07-17 19:48:23 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P16 ran successfully in 95.85 seconds
2024-07-17 19:48:23 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P16...
2024-07-17 19:48:57 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P16 ran successfully in 33.53 seconds
2024-07-17 19:48:57 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P16...
2024-07-17 19:48:57 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P16 created successfully in 0.00 seconds
2024-07-17 19:48:57 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P16
2024-07-17 19:50:02 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P16 created successfully in 64.95 seconds
2024-07-17 19:50:02 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P16...
2024-07-17 19:50:22 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P16 : 8
2024-07-17 19:50:22 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P16 filtered successfully in 20.56 seconds
2024-07-17 19:50:22 |              __main__ |    DEBUG | Time taken for patient AGORL_P16 : 3.67 minutes.
2024-07-17 19:50:22 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:50:22 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P17 -----------------------------------
2024-07-17 19:50:22 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P17...
2024-07-17 19:50:26 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P17 separated successfully in 3.50 seconds
2024-07-17 19:50:26 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P17...
2024-07-17 19:50:26 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P17 created successfully in 0.12 seconds
2024-07-17 19:50:26 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P17...
2024-07-17 19:50:29 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P17 converted successfully in 2.94 seconds
2024-07-17 19:50:29 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P17...
2024-07-17 19:51:59 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P17 ran successfully in 90.69 seconds
2024-07-17 19:51:59 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P17...
2024-07-17 19:52:31 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P17 ran successfully in 31.63 seconds
2024-07-17 19:52:31 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P17...
2024-07-17 19:52:31 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P17 created successfully in 0.00 seconds
2024-07-17 19:52:31 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P17
2024-07-17 19:53:29 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P17 created successfully in 57.69 seconds
2024-07-17 19:53:29 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P17...
2024-07-17 19:53:48 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P17 : 7
2024-07-17 19:53:48 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P17 filtered successfully in 19.35 seconds
2024-07-17 19:53:48 |              __main__ |    DEBUG | Time taken for patient AGORL_P17 : 3.43 minutes.
2024-07-17 19:53:48 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 19:53:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P18 -----------------------------------
2024-07-17 19:53:48 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P18...
2024-07-17 19:53:50 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P18 separated successfully in 2.08 seconds
2024-07-17 19:53:50 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P18...
